route_id,service_id,trip_id,trip_headsign,block_id
21-125,XMWK11-XMWK11-Weekday-01,20289064-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585079
60-125,XMWK11-XMWK11-Weekday-01,20289065-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585263
124-125,XMWK11-XMWK11-Weekday-01,20289066-XMWK11-XMWK11-Weekday-01,"Beacon Hill",2585690
178-125,XMWK11-XMWK11-Weekday-01,20289067-XMWK11-XMWK11-Weekday-01,"Lincoln Fields",2585780
34-125,XMWK11-XMWK11-Weekday-01,20289068-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585390
67-125,XMWK11-XMWK11-Weekday-01,20289069-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585239
114-125,XMWK11-XMWK11-Weekday-01,20289070-XMWK11-XMWK11-Weekday-01,"Greenboro",2585210
21-125,XMWK11-XMWK11-Weekday-01,20289071-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585077
149-125,XMWK11-XMWK11-Weekday-01,20289072-XMWK11-XMWK11-Weekday-01,"Elmvale",2585846
31-125,XMWK11-XMWK11-Weekday-01,20289073-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585332
38-125,XMWK11-XMWK11-Weekday-01,20289074-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585273
43-125,XMWK11-XMWK11-Weekday-01,20289075-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585570
24-125,XMWK11-XMWK11-Weekday-01,20289076-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585754
7-125,XMWK11-XMWK11-Weekday-01,20289077-XMWK11-XMWK11-Weekday-01,"Carleton",2585267
232-125,XMWK11-XMWK11-Weekday-01,20289078-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585339
221-125,XMWK11-XMWK11-Weekday-01,20289079-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585400
34-125,XMWK11-XMWK11-Weekday-01,20289080-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585589
21-125,XMWK11-XMWK11-Weekday-01,20289081-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585163
149-125,XMWK11-XMWK11-Weekday-01,20289082-XMWK11-XMWK11-Weekday-01,"Hurdman",2585227
66-125,XMWK11-XMWK11-Weekday-01,20289083-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585741
40-125,XMWK11-XMWK11-Weekday-01,20289084-XMWK11-XMWK11-Weekday-01,"Gatineau",2585480
35-125,XMWK11-XMWK11-Weekday-01,20289085-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585356
86-125,XMWK11-XMWK11-Weekday-01,20289086-XMWK11-XMWK11-Weekday-01,"Baseline",2588604
40-125,XMWK11-XMWK11-Weekday-01,20289087-XMWK11-XMWK11-Weekday-01,"Gatineau",2585854
98-125,XMWK11-XMWK11-Weekday-01,20289088-XMWK11-XMWK11-Weekday-01,"Tunney's Pasture",2585688
70-125,XMWK11-XMWK11-Weekday-01,20289089-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585595
76-125,XMWK11-XMWK11-Weekday-01,20289090-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585754
148-125,XMWK11-XMWK11-Weekday-01,20289091-XMWK11-XMWK11-Weekday-01,"Elmvale",2585635
77-125,XMWK11-XMWK11-Weekday-01,20289092-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585809
283-125,XMWK11-XMWK11-Weekday-01,20289093-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2588601
62-125,XMWK11-XMWK11-Weekday-01,20289094-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585776
41-125,XMWK11-XMWK11-Weekday-01,20289095-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585270
43-125,XMWK11-XMWK11-Weekday-01,20289096-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585642
87-125,XMWK11-XMWK11-Weekday-01,20289097-XMWK11-XMWK11-Weekday-01,"Baseline",2585558
98-125,XMWK11-XMWK11-Weekday-01,20289098-XMWK11-XMWK11-Weekday-01,"Tunney's Pasture",2585749
148-125,XMWK11-XMWK11-Weekday-01,20289099-XMWK11-XMWK11-Weekday-01,"Hurdman",2585635
172-125,XMWK11-XMWK11-Weekday-01,20289100-XMWK11-XMWK11-Weekday-01,"Lincoln Fields",2585868
27-125,XMWK11-XMWK11-Weekday-01,20289101-XMWK11-XMWK11-Weekday-01,"Gatineau",2585839
263-125,XMWK11-XMWK11-Weekday-01,20289102-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585721
30-125,XMWK11-XMWK11-Weekday-01,20289103-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585306
27-125,XMWK11-XMWK11-Weekday-01,20289104-XMWK11-XMWK11-Weekday-01,"Gatineau",2585499
245-125,XMWK11-XMWK11-Weekday-01,20289105-XMWK11-XMWK11-Weekday-01,"Riverview",2585967
35-125,XMWK11-XMWK11-Weekday-01,20289106-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585746
12-125,XMWK11-XMWK11-Weekday-01,20289107-XMWK11-XMWK11-Weekday-01,"Rideau C./Ctr Rideau",2585992
70-125,XMWK11-XMWK11-Weekday-01,20289108-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585164
77-125,XMWK11-XMWK11-Weekday-01,20289109-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585690
40-125,XMWK11-XMWK11-Weekday-01,20289110-XMWK11-XMWK11-Weekday-01,"Gatineau",2585125
43-125,XMWK11-XMWK11-Weekday-01,20289111-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585927
41-125,XMWK11-XMWK11-Weekday-01,20289112-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585915
176-125,XMWK11-XMWK11-Weekday-01,20289113-XMWK11-XMWK11-Weekday-01,"Tunney's Pasture",2585788
40-125,XMWK11-XMWK11-Weekday-01,20289114-XMWK11-XMWK11-Weekday-01,"Gatineau",2585310
176-125,XMWK11-XMWK11-Weekday-01,20289115-XMWK11-XMWK11-Weekday-01,"Tunney's Pasture",2585766
148-125,XMWK11-XMWK11-Weekday-01,20289116-XMWK11-XMWK11-Weekday-01,"Elmvale",2585404
245-125,XMWK11-XMWK11-Weekday-01,20289117-XMWK11-XMWK11-Weekday-01,"Riverview",2585533
77-125,XMWK11-XMWK11-Weekday-01,20289118-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585634
114-125,XMWK11-XMWK11-Weekday-01,20289119-XMWK11-XMWK11-Weekday-01,"Hurdman",2585244
70-125,XMWK11-XMWK11-Weekday-01,20289120-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585867
7-125,XMWK11-XMWK11-Weekday-01,20289121-XMWK11-XMWK11-Weekday-01,"St. Laurent",2585994
76-125,XMWK11-XMWK11-Weekday-01,20289122-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585677
114-125,XMWK11-XMWK11-Weekday-01,20289123-XMWK11-XMWK11-Weekday-01,"Hurdman",2585536
61-125,XMWK11-XMWK11-Weekday-01,20289124-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585097
41-125,XMWK11-XMWK11-Weekday-01,20289125-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585569
101-125,XMWK11-XMWK11-Weekday-01,20289126-XMWK11-XMWK11-Weekday-01,"St. Laurent",2585511
87-125,XMWK11-XMWK11-Weekday-01,20289127-XMWK11-XMWK11-Weekday-01,"South Keys",2585697
77-125,XMWK11-XMWK11-Weekday-01,20289128-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585078
156-125,XMWK11-XMWK11-Weekday-01,20289129-XMWK11-XMWK11-Weekday-01,"Baseline",2585610
41-125,XMWK11-XMWK11-Weekday-01,20289130-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585261
40-125,XMWK11-XMWK11-Weekday-01,20289131-XMWK11-XMWK11-Weekday-01,"Gatineau",2585591
7-125,XMWK11-XMWK11-Weekday-01,20289132-XMWK11-XMWK11-Weekday-01,"Carleton",2585495
149-125,XMWK11-XMWK11-Weekday-01,20289133-XMWK11-XMWK11-Weekday-01,"Elmvale",2585638
156-125,XMWK11-XMWK11-Weekday-01,20289134-XMWK11-XMWK11-Weekday-01,"Baseline",2585701
98-125,XMWK11-XMWK11-Weekday-01,20289135-XMWK11-XMWK11-Weekday-01,"Hawthorne",2585456
34-125,XMWK11-XMWK11-Weekday-01,20289136-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585357
194-125,XMWK11-XMWK11-Weekday-01,20289137-XMWK11-XMWK11-Weekday-01,"Canotek",2585317
41-125,XMWK11-XMWK11-Weekday-01,20289138-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585619
147-125,XMWK11-XMWK11-Weekday-01,20289139-XMWK11-XMWK11-Weekday-01,"Uplands South Keys",2585244
98-125,XMWK11-XMWK11-Weekday-01,20289140-XMWK11-XMWK11-Weekday-01,"Hawthorne",2585663
7-125,XMWK11-XMWK11-Weekday-01,20289141-XMWK11-XMWK11-Weekday-01,"St. Laurent",2585495
27-125,XMWK11-XMWK11-Weekday-01,20289142-XMWK11-XMWK11-Weekday-01,"Gatineau",2585516
192-125,XMWK11-XMWK11-Weekday-01,20289143-XMWK11-XMWK11-Weekday-01,"Hawthorne",2585799
283-125,XMWK11-XMWK11-Weekday-01,20289144-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585470
194-125,XMWK11-XMWK11-Weekday-01,20289145-XMWK11-XMWK11-Weekday-01,"Canotek",2585511
149-125,XMWK11-XMWK11-Weekday-01,20289146-XMWK11-XMWK11-Weekday-01,"Hurdman",2585384
140-125,XMWK11-XMWK11-Weekday-01,20289147-XMWK11-XMWK11-Weekday-01,"Hurdman",2585367
156-125,XMWK11-XMWK11-Weekday-01,20289148-XMWK11-XMWK11-Weekday-01,"Baseline",2585919
98-125,XMWK11-XMWK11-Weekday-01,20289149-XMWK11-XMWK11-Weekday-01,"Hawthorne",2585621
98-125,XMWK11-XMWK11-Weekday-01,20289150-XMWK11-XMWK11-Weekday-01,"Tunney's Pasture",2585564
146-125,XMWK11-XMWK11-Weekday-01,20289151-XMWK11-XMWK11-Weekday-01,"South Keys",2585474
98-125,XMWK11-XMWK11-Weekday-01,20289152-XMWK11-XMWK11-Weekday-01,"Tunney's Pasture",2585559
98-125,XMWK11-XMWK11-Weekday-01,20289153-XMWK11-XMWK11-Weekday-01,"Tunney's Pasture",2585918
114-125,XMWK11-XMWK11-Weekday-01,20289154-XMWK11-XMWK11-Weekday-01,"Greenboro",2585809
41-125,XMWK11-XMWK11-Weekday-01,20289155-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585430
146-125,XMWK11-XMWK11-Weekday-01,20289156-XMWK11-XMWK11-Weekday-01,"Hurdman",2585424
146-125,XMWK11-XMWK11-Weekday-01,20289157-XMWK11-XMWK11-Weekday-01,"Hurdman",2585528
178-125,XMWK11-XMWK11-Weekday-01,20289158-XMWK11-XMWK11-Weekday-01,"Lincoln Fields",2585613
283-125,XMWK11-XMWK11-Weekday-01,20289159-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585575
66-125,XMWK11-XMWK11-Weekday-01,20289160-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585566
114-125,XMWK11-XMWK11-Weekday-01,20289161-XMWK11-XMWK11-Weekday-01,"Greenboro",2585084
262-125,XMWK11-XMWK11-Weekday-01,20289162-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585228
87-125,XMWK11-XMWK11-Weekday-01,20289163-XMWK11-XMWK11-Weekday-01,"Baseline",2588603
126-125,XMWK11-XMWK11-Weekday-01,20289164-XMWK11-XMWK11-Weekday-01,"Pineview",2585769
126-125,XMWK11-XMWK11-Weekday-01,20289165-XMWK11-XMWK11-Weekday-01,"Hurdman",2585737
61-125,XMWK11-XMWK11-Weekday-01,20289166-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585569
263-125,XMWK11-XMWK11-Weekday-01,20289167-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585644
194-125,XMWK11-XMWK11-Weekday-01,20289168-XMWK11-XMWK11-Weekday-01,"Canotek",2585618
60-125,XMWK11-XMWK11-Weekday-01,20289169-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585954
68-125,XMWK11-XMWK11-Weekday-01,20289170-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585711
176-125,XMWK11-XMWK11-Weekday-01,20289171-XMWK11-XMWK11-Weekday-01,"Tunney's Pasture",2585578
65-125,XMWK11-XMWK11-Weekday-01,20289172-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585829
62-125,XMWK11-XMWK11-Weekday-01,20289173-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585261
69-125,XMWK11-XMWK11-Weekday-01,20289174-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585497
66-125,XMWK11-XMWK11-Weekday-01,20289175-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585808
40-125,XMWK11-XMWK11-Weekday-01,20289176-XMWK11-XMWK11-Weekday-01,"Gatineau",2585283
67-125,XMWK11-XMWK11-Weekday-01,20289177-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585619
60-125,XMWK11-XMWK11-Weekday-01,20289178-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585602
61-125,XMWK11-XMWK11-Weekday-01,20289179-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585306
262-125,XMWK11-XMWK11-Weekday-01,20289180-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585663
37-125,XMWK11-XMWK11-Weekday-01,20289181-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585164
182-125,XMWK11-XMWK11-Weekday-01,20289182-XMWK11-XMWK11-Weekday-01,"Kanata",2585569
38-125,XMWK11-XMWK11-Weekday-01,20289183-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585422
62-125,XMWK11-XMWK11-Weekday-01,20289184-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585714
43-125,XMWK11-XMWK11-Weekday-01,20289185-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585210
66-125,XMWK11-XMWK11-Weekday-01,20289186-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585651
178-125,XMWK11-XMWK11-Weekday-01,20289187-XMWK11-XMWK11-Weekday-01,"Lincoln Fields",2585835
69-125,XMWK11-XMWK11-Weekday-01,20289188-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585939
156-125,XMWK11-XMWK11-Weekday-01,20289189-XMWK11-XMWK11-Weekday-01,"Baseline",2585637
68-125,XMWK11-XMWK11-Weekday-01,20289190-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585603
116-125,XMWK11-XMWK11-Weekday-01,20289191-XMWK11-XMWK11-Weekday-01,"Merivale",2585644
172-125,XMWK11-XMWK11-Weekday-01,20289192-XMWK11-XMWK11-Weekday-01,"Lincoln Fields",2585626
67-125,XMWK11-XMWK11-Weekday-01,20289193-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585215
66-125,XMWK11-XMWK11-Weekday-01,20289194-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585453
86-125,XMWK11-XMWK11-Weekday-01,20289195-XMWK11-XMWK11-Weekday-01,"Baseline",2585332
31-125,XMWK11-XMWK11-Weekday-01,20289196-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585446
62-125,XMWK11-XMWK11-Weekday-01,20289197-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585650
30-125,XMWK11-XMWK11-Weekday-01,20289198-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585803
37-125,XMWK11-XMWK11-Weekday-01,20289199-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585221
124-125,XMWK11-XMWK11-Weekday-01,20289200-XMWK11-XMWK11-Weekday-01,"Beacon Hill",2585084
124-125,XMWK11-XMWK11-Weekday-01,20289201-XMWK11-XMWK11-Weekday-01,"Hurdman",2585084
61-125,XMWK11-XMWK11-Weekday-01,20289202-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585561
116-125,XMWK11-XMWK11-Weekday-01,20289203-XMWK11-XMWK11-Weekday-01,"Merivale",2585180
174-125,XMWK11-XMWK11-Weekday-01,20289204-XMWK11-XMWK11-Weekday-01,"Baseline",2585967
86-125,XMWK11-XMWK11-Weekday-01,20289205-XMWK11-XMWK11-Weekday-01,"Baseline",2585866
20-125,XMWK11-XMWK11-Weekday-01,20289206-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585812
38-125,XMWK11-XMWK11-Weekday-01,20289207-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585471
68-125,XMWK11-XMWK11-Weekday-01,20289208-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585795
262-125,XMWK11-XMWK11-Weekday-01,20289209-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585399
30-125,XMWK11-XMWK11-Weekday-01,20289210-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585220
149-125,XMWK11-XMWK11-Weekday-01,20289211-XMWK11-XMWK11-Weekday-01,"Hurdman",2585994
69-125,XMWK11-XMWK11-Weekday-01,20289212-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585273
114-125,XMWK11-XMWK11-Weekday-01,20289213-XMWK11-XMWK11-Weekday-01,"Greenboro",2585766
24-125,XMWK11-XMWK11-Weekday-01,20289214-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585263
67-125,XMWK11-XMWK11-Weekday-01,20289215-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585460
263-125,XMWK11-XMWK11-Weekday-01,20289216-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585789
31-125,XMWK11-XMWK11-Weekday-01,20289217-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585501
31-125,XMWK11-XMWK11-Weekday-01,20289218-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585293
65-125,XMWK11-XMWK11-Weekday-01,20289219-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585325
176-125,XMWK11-XMWK11-Weekday-01,20289220-XMWK11-XMWK11-Weekday-01,"Tunney's Pasture",2585304
21-125,XMWK11-XMWK11-Weekday-01,20289221-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585098
182-125,XMWK11-XMWK11-Weekday-01,20289222-XMWK11-XMWK11-Weekday-01,"Kanata",2585350
37-125,XMWK11-XMWK11-Weekday-01,20289223-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585137
156-125,XMWK11-XMWK11-Weekday-01,20289224-XMWK11-XMWK11-Weekday-01,"Baseline",2585902
43-125,XMWK11-XMWK11-Weekday-01,20289225-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585536
37-125,XMWK11-XMWK11-Weekday-01,20289226-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585373
172-125,XMWK11-XMWK11-Weekday-01,20289227-XMWK11-XMWK11-Weekday-01,"Lincoln Fields",2585944
118-125,XMWK11-XMWK11-Weekday-01,20289228-XMWK11-XMWK11-Weekday-01,"Kanata",2585907
68-125,XMWK11-XMWK11-Weekday-01,20289229-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585451
101-125,XMWK11-XMWK11-Weekday-01,20289230-XMWK11-XMWK11-Weekday-01,"Bayshore",2585862
67-125,XMWK11-XMWK11-Weekday-01,20289231-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585803
86-125,XMWK11-XMWK11-Weekday-01,20289232-XMWK11-XMWK11-Weekday-01,"Baseline",2585825
38-125,XMWK11-XMWK11-Weekday-01,20289233-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585649
34-125,XMWK11-XMWK11-Weekday-01,20289234-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585265
148-125,XMWK11-XMWK11-Weekday-01,20289235-XMWK11-XMWK11-Weekday-01,"Hurdman",2585404
69-125,XMWK11-XMWK11-Weekday-01,20289236-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585649
38-125,XMWK11-XMWK11-Weekday-01,20289237-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585682
98-125,XMWK11-XMWK11-Weekday-01,20289238-XMWK11-XMWK11-Weekday-01,"Tunney's Pasture",2585621
69-125,XMWK11-XMWK11-Weekday-01,20289239-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585113
61-125,XMWK11-XMWK11-Weekday-01,20289240-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585777
126-125,XMWK11-XMWK11-Weekday-01,20289241-XMWK11-XMWK11-Weekday-01,"Pineview",2585100
126-125,XMWK11-XMWK11-Weekday-01,20289242-XMWK11-XMWK11-Weekday-01,"Hurdman",2585354
21-125,XMWK11-XMWK11-Weekday-01,20289243-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585795
262-125,XMWK11-XMWK11-Weekday-01,20289244-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585101
87-125,XMWK11-XMWK11-Weekday-01,20289245-XMWK11-XMWK11-Weekday-01,"Baseline",2585771
178-125,XMWK11-XMWK11-Weekday-01,20289246-XMWK11-XMWK11-Weekday-01,"Lincoln Fields",2585530
263-125,XMWK11-XMWK11-Weekday-01,20289247-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585347
101-125,XMWK11-XMWK11-Weekday-01,20289248-XMWK11-XMWK11-Weekday-01,"Bayshore",2585224
24-125,XMWK11-XMWK11-Weekday-01,20289249-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585317
69-125,XMWK11-XMWK11-Weekday-01,20289250-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585079
140-125,XMWK11-XMWK11-Weekday-01,20289251-XMWK11-XMWK11-Weekday-01,"Hurdman",2585452
124-125,XMWK11-XMWK11-Weekday-01,20289252-XMWK11-XMWK11-Weekday-01,"Beacon Hill",2585424
124-125,XMWK11-XMWK11-Weekday-01,20289253-XMWK11-XMWK11-Weekday-01,"Hurdman",2585424
16-125,XMWK11-XMWK11-Weekday-01,20289254-XMWK11-XMWK11-Weekday-01,"Britannia",2585803
172-125,XMWK11-XMWK11-Weekday-01,20289255-XMWK11-XMWK11-Weekday-01,"Lincoln Fields",2585452
114-125,XMWK11-XMWK11-Weekday-01,20289256-XMWK11-XMWK11-Weekday-01,"Greenboro",2585097
31-125,XMWK11-XMWK11-Weekday-01,20289257-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585225
7-125,XMWK11-XMWK11-Weekday-01,20289258-XMWK11-XMWK11-Weekday-01,"St. Laurent",2585087
62-125,XMWK11-XMWK11-Weekday-01,20289259-XMWK11-XMWK11-Weekday-01,"Downtown/Ctre-ville",2585117
135-125,XMWK11-XMWK11-Weekday-01,20289260-XMWK11-XMWK11-Weekday-01,"Esprit",2585289
43-125,XMWK11-XMWK11-Weekday-01,20289261-XMWK11-XMWK11-Weekday-01,"Conroy",2585896
194-125,XMWK11-XMWK11-Weekday-01,20289262-XMWK11-XMWK11-Weekday-01,"Blair",2585949
114-125,XMWK11-XMWK11-Weekday-01,20289263-XMWK11-XMWK11-Weekday-01,"Greenboro",2585423
24-125,XMWK11-XMWK11-Weekday-01,20289264-XMWK11-XMWK11-Weekday-01,"Beacon Hill",2585449
87-125,XMWK11-XMWK11-Weekday-01,20289265-XMWK11-XMWK11-Weekday-01,"South Keys",2585980
34-125,XMWK11-XMWK11-Weekday-01,20289266-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585102
232-125,XMWK11-XMWK11-Weekday-01,20289267-XMWK11-XMWK11-Weekday-01,"Vars",2585684
27-125,XMWK11-XMWK11-Weekday-01,20289268-XMWK11-XMWK11-Weekday-01,"Orléans",2585319
24-125,XMWK11-XMWK11-Weekday-01,20289269-XMWK11-XMWK11-Weekday-01,"Beacon Hill",2585115
67-125,XMWK11-XMWK11-Weekday-01,20289270-XMWK11-XMWK11-Weekday-01,"Pinecrest",2585146
61-125,XMWK11-XMWK11-Weekday-01,20289271-XMWK11-XMWK11-Weekday-01,"Kanata",2585179
114-125,XMWK11-XMWK11-Weekday-01,20289272-XMWK11-XMWK11-Weekday-01,"Hurdman",2585959
114-125,XMWK11-XMWK11-Weekday-01,20289273-XMWK11-XMWK11-Weekday-01,"Hurdman",2585721
20-125,XMWK11-XMWK11-Weekday-01,20289274-XMWK11-XMWK11-Weekday-01,"Orléans",2585597
140-125,XMWK11-XMWK11-Weekday-01,20289275-XMWK11-XMWK11-Weekday-01,"McCarthy",2585182
148-125,XMWK11-XMWK11-Weekday-01,20289276-XMWK11-XMWK11-Weekday-01,"Elmvale",2585432
182-125,XMWK11-XMWK11-Weekday-01,20289277-XMWK11-XMWK11-Weekday-01,"Lincoln Fields",2585981
156-125,XMWK11-XMWK11-Weekday-01,20289278-XMWK11-XMWK11-Weekday-01,"Merivale",2585637
21-125,XMWK11-XMWK11-Weekday-01,20289279-XMWK11-XMWK11-Weekday-01,"Orléans",2585974
231-125,XMWK11-XMWK11-Weekday-01,20289280-XMWK11-XMWK11-Weekday-01,"Navan",2585296
31-125,XMWK11-XMWK11-Weekday-01,20289281-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585222
61-125,XMWK11-XMWK11-Weekday-01,20289282-XMWK11-XMWK11-Weekday-01,"Kanata",2585107
40-125,XMWK11-XMWK11-Weekday-01,20289283-XMWK11-XMWK11-Weekday-01,"Blossom Park",2585881
71-125,XMWK11-XMWK11-Weekday-01,20289284-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585360
148-125,XMWK11-XMWK11-Weekday-01,20289285-XMWK11-XMWK11-Weekday-01,"Elmvale",2585720
35-125,XMWK11-XMWK11-Weekday-01,20289286-XMWK11-XMWK11-Weekday-01,"Orléans",2585954
73-125,XMWK11-XMWK11-Weekday-01,20289287-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585264
21-125,XMWK11-XMWK11-Weekday-01,20289288-XMWK11-XMWK11-Weekday-01,"Orléans",2585939
71-125,XMWK11-XMWK11-Weekday-01,20289289-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585736
182-125,XMWK11-XMWK11-Weekday-01,20289290-XMWK11-XMWK11-Weekday-01,"Lincoln Fields",2585751
62-125,XMWK11-XMWK11-Weekday-01,20289291-XMWK11-XMWK11-Weekday-01,"Kanata",2585368
35-125,XMWK11-XMWK11-Weekday-01,20289292-XMWK11-XMWK11-Weekday-01,"Orléans",2585600
194-125,XMWK11-XMWK11-Weekday-01,20289293-XMWK11-XMWK11-Weekday-01,"Blair",2585498
24-125,XMWK11-XMWK11-Weekday-01,20289294-XMWK11-XMWK11-Weekday-01,"Beacon Hill",2585498
